Company,Company_ID,Year,Total equity,Total assets,Receivables,BookLev(Debt_ratio),Mkt(Debt_ratio),Profitability ratio,Size (ln_total assets),Tangible_ratio (Fixed Asset ratio),Effective tax rate,Liquidity ratio,Asset_turn over,Change in Receivables,Current Asset,PPE,Total liabilities,Current Liabilities,Cashflow from operations,operating expenses,Revenue,Change in Revenue,Gross Profit,Operating Profit,Profit before tax,Net income,Auditor,Audit fee,Audit days,TAC,Rule of law,Financial sector rating,Institutional quality,Macroeconomic Mgt.,Accountability and corruption,Profit Tax
Diamond Cement Plc ,46,2011,56066041000.0,152487460000,641384000,0.5390261992691071,0.5944906269404229,0.0764851024471127,25.75034820010465,0.8364085086078553,0.16706971257989836,0.7678472973957959,2.451127766612486,71808000.0,24945651000,127541809000,82194736000.0,32487776000,29896325000.0,7881560000,62211143000,18369818000.0,19544579000,11663019000,10234566000,8524680000,Deloitte & Touche,282660.0,79.0,-21371645000,4.0,3.0,3.5,3.5,3.5,10.0
Diamond Cement Plc ,46,2012,68274285000.0,151655619000,593022000,0.5498070862774956,0.5498070862774956,0.1755958478531547,25.74487812281792,0.8392387096451731,0.3096174050997155,0.7676385058565005,1.7413339494813016,-48362000.0,24290353000,127275266000,83381334000.0,31642958000,24415859000.0,6078188000,87091634000,24880491000.0,32408016000,26630097000,21164004000,14611260000,Deloitte & Touche,308000.0,87.0,-9804599000,2.5,3.5,3.0,4.0,3.0,
Diamond Cement Plc ,46,2013,92641665000.0,159866917000,1234463000,0.42050759007256017,0.42050759007256017,0.1957371768168895,25.797607537318676,0.7701953994646685,-0.021102475986389722,0.9327220819099856,1.645152882435573,641441000.0,36688153000,123128764000,67225252000.0,39334496000,35370708000.0,7293843000,97174505000,10082871000.0,38318739000,31291899000,27443083000,28022200000,Deloitte & Touche,308000.0,77.0,-7348508000,2.5,3.5,3.0,4.0,3.0,
Diamond Cement Plc ,46,2014,276664338000.0,343627558000,7714284000,0.19487150678409793,0.19487150678409793,0.10231287678038907,26.562824227565628,0.3496644148662838,0.12341515450377455,0.6926280542366036,3.246404515080432,6479821000.0,25299262000,120154329000,66963220000.0,36526476000,37737758000.0,10141406000,105848657000,8674152000.0,43985941000,35157524000,32352996000,28360146000,Deloitte & Touche,430000.0,90.0,-9377612000,2.5,3.5,3.0,4.0,3.0,
Diamond Cement Plc ,46,2015,302601869000.0,381272953000,10759231000,0.20633796176987146,0.20633796176987146,0.08708108649920415,26.666781367645974,0.31014855648572587,0.04041247501803245,0.6598299798154477,3.3282017632166063,3044947000.0,32978501000,118251256000,78671084000.0,49980301000,33919597000.0,16288101000,114558245000,8709588000.0,44361736000,33201663000,30906793000,29657773000,Deloitte & Touche,410000.0,90.0,-4261824000,2.5,3.5,3.0,4.0,3.0,
Diamond Cement Plc ,46,2016,340094143000.0,537598212000,18434714000,0.36738230260334276,0.36738230260334276,0.020179055208613676,27.010377300256962,0.21320253200544498,-0.04472807306960584,0.771575311042509,6.165229102326813,7675483000.0,86873398000,114617300000,197504069000.0,112592247000,-30383639000.0,12393786000,87198416000,-27359829000.0,22871640000,10848224000,19888762000,20778348000,Ernst & Young ,674060.0,111.0,51161987000,2.5,3.5,3.0,4.5,3.0,
Diamond Cement Plc ,46,2017,264768895000.0,616169940000,15930970000,0.570298909745581,0.570298909745581,0.05389047865593703,27.14678863905635,0.4753116956662962,-0.8629571957136685,0.3835428349262813,3.4778386917784814,-2503744000.0,108333886000,292872779000,351401045000.0,282455768000,3231765000.0,24015804000,177170362000,89971946000.0,53039550000,33205693000,-7098191000,-13223626000,KPMG,850000.0,127.0,-16455391000,2.5,3.5,2.5,4.5,3.0,21.8
Diamond Cement Plc ,46,2018,255743725000.0,577692296000,11167705000,0.5573011328508352,0.5573011328508352,0.06489032701242739,27.082307204003374,0.505071184123944,1.5590494160624238,0.3429540565946034,3.088545569419088,-4763265000.0,59629654000,291775732000,321948571000.0,173870677000,39712419000.0,27795758000,187043475000,9873113000.0,64033906000,37486642000,-7408583000,4141764000,KPMG,985000.0,201.0,-35570655000,2.5,3.5,2.5,4.5,3.0,21.8
Learn Africa,47,2008,3277747000.0,5066233000,1487339000,0.3628901394783856,0.3593436811810565,0.20208821820867695,22.345863380362054,0.04889806686743385,0.33865160635031044,2.878879254461408,1.0936096286755175,1487339000.0,4818504000,247729000,1838486000.0,1673743000,759599000.0,914973000,4632579000,4632579000.0,2165477000,1023826000,1012108000,669356000,Deloitte & Touche,65000.0,115.0,-90243000,2.5,3.5,2.5,3.5,3.0,21.4
Learn Africa,47,2009,3551508000.0,5355030000,1622166000,0.33679027008252055,0.33679027008252055,0.207882869003535,22.401302143071327,0.05243649428668,-5.338997891426325,2.9520153539697387,1.381206107295513,134827000.0,5074231000,280799000,1803522000.0,1718904000,86821000.0,1052884000,3877068000,-755511000.0,2164030000,1113219000,111924000,709486000,Deloitte & Touche,65000.0,113.0,622665000,2.5,3.0,2.5,3.0,3.0,20.9
Learn Africa,47,2012,3576100000.0,4605806000,1138733000,0.22356695006259492,0.22356695006259492,0.034502538752174974,22.250583518482625,0.08657637772845839,0.1784490125555232,4.105566349879058,1.580778217702167,,3847823000,398754000,1029706000.0,937221000,173042000.0,1360308000,2913632000,,1430812000,158912000,212974000,174969000,Ernst & Young ,80000.0,87.0,1927000,2.5,2.5,2.5,3.0,3.0,21.0
Learn Africa,47,2013,3521942000.0,4633105000,1505044000,0.23983117153615124,0.23983117153615124,0.014403515568932714,22.25649310662508,0.07132193205204716,0.20347463626890247,3.811350381984009,2.0338878511647507,366311000.0,3963671000,330442000,1111163000.0,1039965000,-75382000.0,1081634000,2277955000,-635677000.0,1130141000,66733000,125711000,100132000,Ernst & Young ,80000.0,90.0,175514000,2.5,2.5,2.5,3.0,3.0,21.0
Learn Africa,47,2014,3480836000.0,4050180000,1440769000,0.14057251776464255,0.14057251776464255,-0.007696694961705406,22.12202716152168,0.07520900305665427,7.901960784313726,6.132317193120503,1.8316552950801213,-64275000.0,3491398000,304610000,569344000.0,569344000,-211412000.0,1099925000,2211213000,-66742000.0,1062458000,-31173000,2958000,-20416000,Ernst & Young ,80000.0,90.0,190996000,2.5,2.5,2.5,3.0,3.0,21.0
Learn Africa,47,2015,2744870000.0,3585510000,905478000,0.23445479164749228,0.23445479164749228,-0.17915721891725306,22.00016656029431,0.07931758661947673,-0.041075586522482756,3.6338527788351733,1.900172713585336,-535291000.0,3054762000,284394000,840640000.0,840640000,91633000.0,1556410000,1886939000,-324274000.0,882849000,-642370000,-618007000,-643392000,Ernst & Young ,90000.0,98.0,-735025000,2.5,3.5,3.5,4.0,3.0,33.2
Learn Africa,47,2016,2982029000.0,4639683000,1188856000,0.35727742606553076,0.35727742606553076,0.026713031903257183,22.25791188188521,0.059256419026903345,-0.7657188805253401,2.4047255941227785,2.308469976893821,283378000.0,3986203000,274931000,1657654000.0,1657654000,405535000.0,931013000,2009852000,122913000.0,996736000,123940000,134313000,237159000,Ernst & Young ,90000.0,90.0,-168376000,2.5,4.0,3.5,4.5,3.0,33.2
Learn Africa,47,2017,3171770000.0,4388770000,1477500000,0.2772986508748465,0.2772986508748465,0.07212339676036794,22.20231484254277,0.05329739311925665,0.10045198844581363,3.088700905730192,1.765727323457241,288644000.0,3646162000,233910000,1217000000.0,1180484000,-489138000.0,1163700000,2485531000,475679000.0,1342134000,316533000,296689000,266886000,Ernst & Young ,90000.0,86.0,756024000,2.5,4.0,3.5,4.5,3.0,33.2
Learn Africa,47,2018,4141991000.0,5547466000,897004000,0.4336168982378621,0.3673902239431255,0.07014517979920923,22.436607083865354,0.04385155312353424,0.5737098247304101,1.9458335775696676,1.5943404089238775,-580496000.0,4680619000,243265000,2405475000.0,2405457000,304118000.0,12230033000,3479474000,993943000.0,1273574000,389128000,379929000,161960000,Ernst & Young ,125000.0,90.0,-142158000,2.5,4.0,3.5,4.0,3.0,32.4
MORISON,48,2010,403349000.0,552427000,26530000,0.2794287752046877,0.27678035118421124,-0.06097095181806827,20.129831855929847,0.6576344023735263,0.01647764384537735,1.508458219347429,2.0443071935816923,,189132000,363295000,154364000.0,125381000,5312000.0,144656000,270227000,,105907000,-33682000,-33682000,-33127000,Deloitte & Touche,35000.0,206.0,-38439000,3.0,4.0,3.5,4.5,3.0,27.4
MORISON,48,2011,432943000.0,577550000,16042000,0.2503800536750065,0.2503800536750065,-0.04917496320664878,20.174305576698963,0.6929200934983984,-919.2844970247527,1.4984791645543951,2.8063517669982168,-10488000.0,177354000,400196000,144607000.0,118356000,4122000.0,125734000,205801000,-64426000.0,92705000,-28401000,-28401,-26137000,AADS Consult,20000.0,86.0,-30259000,3.0,4.0,3.5,4.5,3.0,30.1
MORISON,48,2012,434957000.0,586090000,92613000,0.257866539268713,0.257866539268713,0.019404869559282705,20.18898391936628,0.6664983193707451,0.6825847123719464,1.6354052493745763,1.4404882161088703,76571000.0,195462000,390628000,151133000.0,119519000,14149000.0,162027000,406869000,201068000.0,159761000,11373000,6345000,2014000,AADS Consult,30000.0,85.0,-12135000,3.0,4.0,3.5,4.5,3.0,29.8
MORISON,48,2013,412892000.0,526215000,70222000,0.2153549404711002,0.2153549404711002,-0.012354265841908725,20.08122043243555,0.6238723715591535,-0.5648936170212766,2.125305500123321,1.5508704609154649,-22391000.0,189573000,328291000,113323000.0,89198000,36834000.0,193968000,339303000,-67566000.0,103383000,-6501000,-14100000,-22065000,AADS Consult,30000.0,79.0,-58899000,3.0,4.0,3.5,4.5,3.0,29.8
MORISON,48,2014,330561000.0,449046000,26358000,0.26385938188960595,0.26385938188960595,-0.1923589120045608,19.92263589034754,0.7510633654458563,0.0676941195121675,1.0,2.061281260328302,-43864000.0,99428000,337262000,118485000.0,99428000,43000.0,173551000,217848000,-121455000.0,76996000,-86378000,-88309000,-82331000,AADS Consult,30000.0,79.0,-82374000,3.0,3.5,3.5,4.5,3.0,30.1
MORISON,48,2015,222061000.0,422741000,26514000,0.4747114663588344,0.4747114663588344,-0.10711050028267899,19.862270256338345,0.7903846563262139,-1.353272892898972,1.0,2.3056755459563236,156000.0,85691000,334128000,200680000.0,85691000,-1886000.0,122293000,183348000,-34500000.0,68997000,-45280000,-46106000,-108500000,Reggieot & Associates,20000.0,89.0,-106614000,3.0,3.5,3.5,4.5,3.0,30.1
MORISON,48,2016,143476000.0,412896000,28858000,0.6525129814771758,0.6525129814771758,-0.16815372394016895,19.83870630323371,0.8414443346508564,0.0,0.32343757719480265,3.121378893256728,2344000.0,65467000,347429000,269420000.0,202410000,5599000.0,128620000,132280000,-51068000.0,51217000,-69430000,-78585000,-78585000,Reggieot & Associates,20000.0,89.0,-84184000,3.0,3.5,3.5,4.5,3.0,30.1
MORISON,48,2017,-37702000.0,543346000,111680000,1.0693885664015195,1.0693885664015195,-0.2072381134672934,20.113256875708668,0.6229676854159228,0.0,0.39506808526230325,3.5895460761450497,82822000.0,204859000,338487000,581048000.0,518541000,-112170000.0,10172000,151369000,19089000.0,33893000,-112602000,-181178000,-181178000,Reggieot & Associates,20000.0,127.0,-69008000,3.0,3.0,3.5,4.5,3.0,30.1
MORISON,48,2018,253694000.0,539873000,90700000,0.5300857794333111,0.5300857794333111,-0.30989325267238776,20.106844484677037,0.6378277854236089,2.007676240762535,0.8680559563501401,3.906744337506332,-20980000.0,195527000,344346000,286179000.0,225247000,-175309000.0,213082000,138190000,-13179000.0,26308000,-167303000,-188634000,190082000,Reggieot & Associates,20000.0,88.0,365391000,3.5,4.0,3.5,3.5,4.0,17.6
NESTLE,49,2008,9031240000.0,29159552000,4304928000,1.0,0.7635231026368869,0.40822393293285164,24.096048380457187,0.4738532334104447,0.29763535691021564,2.628498171516107,0.5635534344799734,4304928000.0,29159552000,13817348000,29159552000.0,11093617000,5576221000.0,8537995000,51742302000,51742302000.0,20441622000,11903627000,11862213000,8331599000,KPMG,205000.0,51.0,2755378000,3.5,4.0,3.5,3.5,4.0,17.6
NESTLE,49,2009,10543935000.0,44250372000,3402510000,1.0,0.8075724363116774,0.35552702246209367,24.513129615144674,0.5741107667976215,0.2901832108609555,2.3276722715491722,0.647718367922106,-902418000.0,44250372000,25404615000,44250372000.0,19010568000,11920089000.0,12628323000,68317303000,16575001000.0,28360526000,15732203000,13783244000,9783578000,KPMG,230000.0,50.0,-2136511000,3.5,4.0,3.5,3.5,4.0,17.6
NESTLE,49,2010,14885353000.0,80347062000,8410169000,0.7510798839166017,0.8021417629621487,0.23564494492654878,25.109621363433412,0.4978976331455654,0.3092635712748652,1.0226352598908182,1.003000047261942,5007659000.0,20027518000,40004612000,60347062000.0,19584224000,15348315000.0,17297463000,80106738000,11789435000.0,36230842000,18933379000,18244454000,12602109000,KPMG,248120.0,47.0,-2746206000,3.5,4.0,3.5,4.0,4.0,18.0
NESTLE,49,2011,23492887000.0,76945793000,8585072000,1.0,0.7660972147383857,0.28217325669773785,25.06636702387189,0.7129596935858469,0.09336223855992251,0.9374326621319092,0.7854716548153832,174903000.0,21954807000,54859249000,76945793000.0,23420143000,20648003000.0,19080844000,97961260000,17854522000.0,40792689000,21712045000,18539669000,16808764000,KPMG,282190.0,51.0,-3839239000,3.5,3.5,3.5,3.5,4.0,18.0
NESTLE,49,2012,34185562000.0,88963218000,13457105000,0.615733751897329,0.615733751897329,0.29213836441932667,25.211488840355585,0.6987134390754615,0.15620240052643153,1.0467242904625658,0.7622757646357865,4872033000.0,26356145000,62159796000,54777656000.0,25179644000,30243832000.0,24179063000,116707394000,18746134000.0,50168632000,25989569000,25050172000,21137275000,KPMG,326820.0,49.0,-9106557000,4.0,3.5,3.5,3.0,4.0,18.0
NESTLE,49,2013,40594801000.0,108207480000,17884775000,0.6248429313759086,0.6248429313759086,0.25721863220546304,25.407316332207785,0.6088158138420745,0.14547645290792738,1.256452581380097,0.8130760888327466,4427670000.0,41755808000,65878425000,67612679000.0,33233095000,36209580000.0,28952949000,133084076000,16376682000.0,56785929000,27832980000,26047590000,22258279000,KPMG,356760.0,55.0,-13951301000,3.5,3.0,3.5,2.0,3.5,18.0
NESTLE,49,2014,35939643000.0,106062067000,22330813000,0.6611451764371139,0.6611451764371139,0.27531257711581275,25.387290297433996,0.636559855089379,0.0904172457326109,0.8376111484434849,0.739990374033355,4446038000.0,37389330000,67514854000,70122424000.0,44638052000,23495038000.0,32029710000,143328982000,10244906000.0,61229931000,29200221000,24445978000,22235640000,KPMG,307830.0,54.0,-1259398000,4.0,3.0,3.5,3.0,3.5,18.0
NESTLE,49,2015,38007074000.0,119215053000,24445995000,0.6811889686447566,0.6811889686447566,0.283078706512004,25.504194867161612,0.5800288575973707,0.19049209246544896,0.8155561947454605,0.7880865365237342,2115182000.0,48714686000,69148171000,81207979000.0,59731857000,39877436000.0,33598326000,151271526000,7942544000.0,67345569000,33747243000,29322477000,23736777000,Deloitte & Touche,300000.0,73.0,-16140659000,4.0,3.0,3.5,3.0,3.0,18.0
NESTLE,49,2016,30878075000.0,169585932000,24035411000,0.8179207754096017,0.8179207754096017,0.22533317799025923,25.856625608750623,0.4137815275856726,0.6322248956860294,0.8075136908038154,0.9322468319215284,-410584000.0,97736155000,70171526000,138707857000.0,121033434000,61484847000.0,37114255000,181910977000,30639451000.0,75327592000,38213337000,21548408000,7924968000,Deloitte & Touche,324000.0,59.0,-53559879000,4.0,3.0,3.5,3.5,3.5,18.5
NESTLE,49,2017,44878177000.0,146804128000,31430450000,0.6942989436918287,0.6942989436918287,0.3794060409527449,25.71236507262248,0.4930238950773918,0.2798488328157517,0.907007204209763,0.6012831439257994,7395039000.0,72270783000,72377943000,101925951000.0,79680495000,19235881000.0,45172778000,244151411000,62240434000.0,100871151000,55698373000,46828682000,33723730000,Deloitte & Touche,350000.0,61.0,14487849000,4.0,3.0,3.5,3.5,3.5,17.7
NESTLE,49,2018,50220486000.0,162334422000,42175062000,0.6906356311787034,0.6906356311787034,0.3735543592843174,25.812924377703908,0.45194064263215844,0.28021059316883984,0.8981389649291507,0.6096503729508641,10744612000.0,82734317000,73365523000,112113936000.0,92117501000,74618791000.0,53279445000,266274621000,22123210000.0,113920176000,60640731000,59750846000,43008026000,Deloitte & Touche,350000.0,63.0,-31610765000,4.0,3.0,3.5,3.5,3.5,10.0
Ghana  BREWERIES,50,2008,32229181000.0,104412640000,3849950000,0.6913287414244099,0.6913287414244099,0.35223570632827594,25.371616577863165,0.6087162148184357,0.31500000239877735,0.7416719581186104,0.7178012871863878,3849950000.0,40625416000,63557667000,72183459000.0,54775451000,39918636000.0,34314214000,145461762000,145461762000.0,70899817000,36777860000,37519114000,25700593000,KPMG,270590.0,56.0,-14218043000,2.5,3.5,3.0,4.0,3.0,
Ghana  BREWERIES,50,2009,46570094000.0,106987883000,3589438000,0.5647161837943835,0.5647161837943835,0.389411705622776,25.395981422005192,0.6449611027446912,0.3258398906120214,0.8891937516307881,0.6937946296652143,-260512000.0,37629344000,69003023000,60417789000.0,42318498000,366976535000.0,33954970000,154206848000,8745086000.0,75472408000,41662334000,41399796000,27910091000,KPMG,303060.0,49.0,-339066444000,2.5,3.5,3.0,4.0,3.0,
Ghana  BREWERIES,50,2010,50172162000.0,114389432000,6445450000,0.561391632751529,0.561391632751529,0.39310112143926024,25.462874534002655,0.6357188747995531,0.32415440306836096,-0.8976004034941027,0.6154509736846997,2856012000.0,40284272000,72719521000,64217270000.0,-44879962000,39149661000.0,42460739000,185862785000,31655937000.0,87167925000,44966614000,44880248000,30332118000,KPMG,339430.0,54.0,-8817543000,2.5,3.5,3.0,4.0,3.0,
Ghana  BREWERIES,50,2011,78436237000.0,203172545000,10977150000,0.5832500350871719,0.6017183974270384,0.28177198351283145,26.03732143033315,0.3604951151249299,0.3275531573718861,-0.841708378384361,0.898084386615495,4531700000.0,56999297000,73242710000,118500394000.0,-67718581000,52811782000.0,5198016000,226228791000,40366006000.0,109077080000,57248331000,57118042000,38408847000,KPMG,332640.0,53.0,-14402935000,2.5,3.5,3.0,4.0,3.0,
Ghana  BREWERIES,50,2012,93447892000.0,253633629000,19929893000,0.6315634785164864,0.6315634785164864,0.2547437784758424,26.2591566571849,0.5612363808428574,0.3160782452783372,0.6548854194626954,1.0037970475443807,8952743000.0,56866627000,142348420000,160185737000.0,86834468000,55888588000.0,62840818000,252674213000,26445422000.0,125452144000,64611589000,55624366000,38042714000,KPMG,458010.0,51.0,-17845874000,2.5,3.5,3.0,4.5,3.0,
Ghana  BREWERIES,50,2013,112359185000.0,252759633000,14212062000,0.5554702162429552,0.5554702162429552,0.2736646519818297,26.255704806880363,0.6067667181650006,0.3566434759643014,0.451519479172166,0.9409788266873449,-5717831000.0,45285469000,153366133000,140400448000.0,100295715000,95167850000.0,69381076000,268613518000,15939305000.0,136477042000,69171377000,62240317000,40042714000,KPMG,400430.0,43.0,-55125136000,2.5,3.5,2.5,4.5,3.0,21.8
Ghana  BREWERIES,50,2014,171882830000.0,349676784000,16357156000,0.5084522683095827,0.5084522683095827,0.19120771540840983,26.58027509047908,0.5535672737141165,0.3081842954181263,0.4969741073573057,1.3127361751622422,2145094000.0,56930683000,193569624000,177793954000.0,114554626000,60860045000.0,66860899000,266372475000,-2241043000.0,135584179000,66860899000,61461821000,42520253000,KPMG,436920.0,42.0,-18339792000,2.5,3.5,2.5,4.5,3.0,21.8
Ghana  BREWERIES,50,2015,172233465000.0,356707123000,16511648000,0.5171572029415291,0.5171572029415291,0.17456721210470474,26.600180898273635,0.5525789486407312,0.3019508857795926,0.40865791398692364,1.2136784395184699,154492000.0,57480020000,197108847000,184473658000.0,140655590000,72673843000.0,62269368000,293905792000,27533317000.0,142461902000,62269368000,54508368000,38049518000,Deloitte & Touche,462390.0,41.0,-34624325000,2.5,3.5,2.5,3.5,3.0,21.4
Ghana  BREWERIES,50,2016,165805542000.0,367639915000,19974024000,0.5490001622919535,0.5490001622919535,0.14391367433538874,26.630369804231854,0.519521118918766,0.2833243662997628,0.5147016501814206,1.1717862796856564,3462376000.0,74558034000,190996700000,201834373000.0,144856800000,70210871000.0,83231870000,313743147000,19837355000.0,135524619000,52908411000,39622914000,28396777000,Deloitte & Touche,495910.0,46.0,-41814094000,2.5,3.0,2.5,3.0,3.0,20.9
Ghana  BREWERIES,50,2017,178150934000.0,382726540000,20384112000,0.5345216090841257,0.5345216090841257,0.14926142827722375,26.670586576333324,0.5096338341208321,0.29122498167527133,0.5583425231975935,1.110760808611112,410088000.0,87491662000,195050394000,204575606000.0,156698905000,72113517000.0,88641438000,344562517000,30819370000.0,143549160000,57126310000,46572313000,33009292000,Deloitte & Touche,565340.0,46.0,-39104225000,2.5,2.5,2.5,3.0,3.0,21.0
Ghana  BREWERIES,50,2018,166644184000.0,388766316000,35153451000,0.5713512793119659,0.5713512793119659,0.09506172854749072,26.686244269977127,0.5229821659755111,0.3391933699339111,0.6146245350839594,1.1100426354978672,14769339000.0,86282924000,203317850000,222122132000.0,140383143000,30237808000.0,90832372000,350226472000,5663955000.0,126903806000,36956798000,29359828000,19401169000,Deloitte & Touche,565340.0,46.0,-10836639000,2.5,2.5,2.5,3.0,3.0,21.0
PERSCO ,51,2008,2553529000.0,5676086000,275393000,0.5317385959268411,0.5416985015227785,0.22766427429041772,22.459527747644575,0.7407438858396437,0.32419737441022484,0.7750033604516448,1.4317446992700633,275393000.0,1452936000,4204526000,3018194000.0,1874748000,122658000.0,883632000,3964454000,3964454000.0,2161038000,1292242000,997414000,674055000,"Prah, Ameyaw & Co",80000.0,87.0,551397000,2.5,2.5,2.5,3.0,3.0,21.0
PERSCO ,51,2009,2623167000.0,7589291000,327717000,0.6393678935225965,0.6490988715695345,0.058619309761610144,22.750004011606023,0.624692609625853,0.29194613009688064,14.320788373884168,1.8951793022092014,52324000.0,28355519000,4740974000,4852349000.0,1980025000,814652000.0,1358567000,4004524000,40070000.0,1752625000,444879000,338148000,239427000,"Prah, Ameyaw & Co",80000.0,85.0,-575225000,2.5,3.5,3.5,4.0,3.0,33.2
PERSCO ,51,2010,3518196000.0,7393855000,172384000,0.5224431639516869,0.5233484598767251,0.20265693606379892,22.723915086773566,0.7998997816429995,0.17890588269698407,2.745978076703455,1.3727772232594686,-155333000.0,1466723000,5914343000,3862869000.0,534135000,1144138000.0,907576000,5386056000,1381532000.0,2296780000,1498416000,1333623000,1095030000,"Prah, Ameyaw & Co",80000.0,85.0,-49108000,2.5,4.0,3.5,4.5,3.0,33.2
PERSCO ,51,2011,4691153000.0,10553501000,590500000,0.5554884582850752,0.5554884582850752,0.2651297422533053,23.079723490160237,0.7154524361157496,0.34410040673486275,1.2177777687661322,1.2363271264918279,418116000.0,3002973000,7550528000,5862348000.0,2465945000,2683713000.0,1493234000,8536172000,3150116000.0,4229995000,2798047000,2580305000,1692421000,"Prah, Ameyaw & Co",80000.0,82.0,-991292000,2.5,4.0,3.5,4.5,3.0,33.2
PERSCO ,51,2012,17088098000.0,28006505000,350805000,0.389852536044751,0.389852536044751,0.14951826370337892,24.05570264156774,0.30474316591806083,0.09999762618748681,0.8830402480243091,2.489130580656606,-239695000.0,2463156000,8534791000,10918407000.0,2789404000,5052082000.0,2150918000,11251521000,2715349000.0,5235386000,4187484000,3875622000,3488069000,"Prah, Ameyaw & Co",120000.0,79.0,-1564013000,2.5,4.0,3.5,4.0,3.0,32.4
PERSCO ,51,2014,29058955000.0,49818490000,1768774000,0.41670343681633065,0.4167034284518975,0.04999035498667262,24.63165203720831,0.21972723380415585,0.34259102804925945,0.9692100984929,5.45197021045987,,4380063000,10946479000,20759536000.0,4519209000,3407396000.0,3369842000,9137704000,,5938282000,2490444000,7900779000,5194043000,"Prah, Ameyaw & Co",120000.0,85.0,1786647000,3.0,4.0,3.5,4.5,3.0,27.4
PERSCO ,51,2015,30395473000.0,55477999000,2985728000,0.45211664898007586,0.4521166408305995,0.06958273675299645,24.73925236469142,0.23364656681290902,0.44936260614827817,0.9357335899134509,5.309736280923893,1216954000.0,6013083000,12962244000,25082527000.0,6426063000,1458043000.0,3139544000,10448353000,1310649000.0,6635216000,3860311000,4214741000,2320794000,Deloitte & Touche,240000.0,126.0,862751000,3.0,4.0,3.5,4.5,3.0,30.1
PERSCO ,51,2016,52119003000.0,83161837000,1095901000,0.37328220635626413,0.37328220635626413,0.08455586424816469,25.144054389639333,0.2698913084375469,0.30394060446122395,2.7827272547320567,5.291472975843139,-1889827000.0,15604285000,22444657000,31042834000.0,5607551000,7800340000.0,4398081000,15716198000,5267845000.0,11311413000,7031821000,31226453000,21735466000,Deloitte & Touche,310000.0,103.0,13935126000,3.0,4.0,3.5,4.5,3.0,29.8
PERSCO ,51,2017,21874536000.0,45986205000,3607661000,0.4858831904046007,0.5053076023000349,0.19866296860112723,24.551607297154767,0.6115334152926949,0.2672861370407379,1.5844354695749354,2.0561341434428186,2511760000.0,20557258000,28122101000,22343924000.0,12974500000,9273684000.0,7501666000,22365372000,6649174000.0,16424064000,9135756000,7815063000,5726205000,Deloitte & Touche,314000.0,115.0,-3547479000,3.0,4.0,3.5,4.5,3.0,29.8
PERSCO ,51,2018,24174342000.0,58678749000,5062572000,0.5880221986327623,0.5880221986327623,0.17433820888035634,24.795343470975535,0.7216499963214962,0.322230466333703,0.6988993262455061,2.7490977398168073,1454911000.0,15506385000,42345519000,34504407000.0,22186865000,11755317000.0,6751352000,21344730000,-1020642000.0,16591455000,10229948000,6321010000,4284188000,Deloitte & Touche,290000.0,151.0,-7471129000,3.0,3.5,3.5,4.5,3.0,30.1
PHARMA DEKO PLC,52,2010,1110501000.0,881174000,100128000,1.2602516642570025,0.5,-0.16677296424996652,20.59676566723702,0.6488820596159215,-0.0025382410313683386,1.0806456730469065,1.7821044094835345,,1055820000,571778000,1110501000.0,977027000,17055000.0,279243000,494457000,,111451000,-146956000,-462919000,-464094000,Sammy Tsahey & Associates,35000.0,90.0,-481149000,3.0,3.5,3.5,4.5,3.0,30.1
PHARMA DEKO PLC,52,2011,1068343000.0,808956000,170652000,1.3206441388654018,0.5,0.16895109251924703,20.51125508541018,0.6828826289686954,0.12300555428428782,1.3192080239954052,0.6410740833489186,70524000.0,1240293000,552422000,1068343000.0,940180000,164899000.0,454617000,1261876000,767419000.0,569203000,136674000,48071000,42158000,Sammy Tsahey & Associates,35000.0,86.0,-122741000,3.0,3.5,3.5,4.5,3.0,30.1
PHARMA DEKO PLC,52,2012,943432000.0,2782811000,89071000,0.6609787729026513,0.6609787729026513,0.033989731965268215,21.74672740485919,0.7647346514010473,-0.07887433457197106,0.4081845268712019,2.6823231286320572,-81581000.0,654699000,2128112000,1839379000.0,1603929000,658184000.0,452396000,1037463000,-224413000.0,490750000,94587000,686776000,740945000,Sammy Tsahey & Associates,30000.0,59.0,82761000,3.0,3.0,3.5,4.5,3.0,30.1
PHARMA DEKO PLC,52,2013,830197000.0,2498136000,99321000,0.6676734172999388,0.6676734172999388,-0.060735284227920336,21.638810690722643,0.8087081728136498,0.053213847632292394,0.3046987080656947,2.356047488088367,10250000.0,477873000,2020263000,1667939000.0,1568346000,134554000.0,471577000,1060308000,22845000.0,443354000,-151725000,-127993000,-121182000,Sammy Tsahey & Associates,35000.0,84.0,-255736000,3.5,4.0,3.5,3.5,4.0,17.6
PHARMA DEKO PLC,52,2014,931204000.0,2839229000,103081000,0.6720218763615052,0.6720221130532666,0.08386537331085306,21.766798373389225,0.7046229803936209,0.3273867790718581,0.4680097213347582,1.8139836058242131,3760000.0,838643000,2000586000,1908024000.0,1791935000,442808000.0,705733000,1565190000,504882000.0,923922000,238113000,150171000,101007000,Sammy Tsahey & Associates,35000.0,89.0,-341801000,3.5,4.0,3.5,3.5,4.0,17.6
